ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Likes,TikTok Views,Apple Music Playlist Count,AirPlay Spins,Shazam Counts,Explicit Track,Spotify_pop_category,Release year,Clean_track,Clean_album,Clean_artist
INW262317690,534.0,66.4,296399608.0,19549.0,12641512.0,387713750.0,3452796.0,2047685.0,38736854.0,37.353682380673554,604.0,1907971.973346117,0.0,Hot track,2023,Heeriye,Heeriye,Jasleen Royal
USSM11600251,535.0,66.4,1429277695.0,126593.0,41728493.0,2888870306.0,12986504.0,83366309.0,1155210017.0,206.0,60579.0,10883810.0,0.0,Hot track,2016,Work from Home,Pop Party,Fifth Harmony
US23A1566792,536.0,66.3,14645123.0,2424.0,586834.0,28065515.0,194782.0,18297800.0,222489625.0,6.0,1101.0,982458.0,1.0,Least popular,2023,Anabella,Anabella,Khaid
UKXN22459926,537.0,66.3,447406866.9237458,59397.50949646643,23351766.968625717,97907.0,436.0,422812827.8,5031364856.9,52.57903967983562,98643.6,837439.0,0.0,Well-known,2024,Cuando Te Am,Cuando Te Am - Si,Cupula Roja
USSM12200047,539.0,66.2,907821800.0,106835.0,71070491.0,242506280.0,2540594.0,54851263.0,702113761.0,152.0,478141.0,7126240.0,0.0,Well-known,2021,Bam Bam,#NAME?,Camila Cabello
CYA112001070,540.0,66.2,818199643.0,147373.0,98477761.0,300558745.0,1923570.0,28637203.0,591641859.0,223.0,219365.0,4987597.0,0.0,Well-known,2021,The Motto,The Motto,Ti
USUM72310919,538.0,66.2,205555865.0,18831.0,38391532.0,62487981.0,1546366.0,22643113.0,237154932.0,71.0,240483.0,1178404.0,0.0,Well-known,2023,Single Soon,Single Soon,Selena Gomez
USQX91802294,541.0,66.1,1156060152.0,189320.0,31366549.0,402381959.0,5703867.0,19623543.0,153710600.0,31.0,13034.0,3142956.0,1.0,Hot track,2018,Falling Down - Bonus Track,Falling Down,Lil Peep
QZTAX2379776,543.0,65.9,447406866.9237458,59397.50949646643,23351766.968625717,402784101.12144524,2930658.9799206164,267913165.1,3144003130.7,52.57903967983562,104629.2,33097904.0,0.0,Well-known,2023,Close,Close - Single,Kush & TJ
USSD11800157,542.0,65.9,785389574.0,70607.0,24678614.0,2377255570.0,10176631.0,68127919.0,989856037.0,86.0,17546.0,4130954.0,0.0,Well-known,2018,Sin Pijama,Sin Pijama,Becky G
USUG12004194,545.0,65.7,717226454.0,73851.0,11500647.0,404363419.0,2296639.0,7599044.0,86145458.0,41.0,391795.0,2061209.0,0.0,Hot track,2021,Wasted On You,Dangerous: The Double Album,Morgan Wallen
USSM12206234,544.0,65.7,443564590.0,80121.0,43604917.0,122345818.0,1753026.0,93051722.0,1231848412.0,210.0,436049.0,2682867.0,0.0,Well-known,2022,BREAK MY SOUL,BREAK MY SOUL,Beyonc
ING642308945,546.0,65.6,9396018.0,139.0,195881.0,286293095.0,1983672.0,5247252.5,82212289.8,8.41644959440861,52.3,12438.0,0.0,Well-known,2023,Nimbu Kharbuja Bhail 2,Nimbu Kharbuja Bhail 2,Khesari Lal Yadav
QM4TW2218315,547.0,65.6,668285368.0,120095.0,62454609.0,135561359.0,1695128.0,258958538.0,2877613437.0,21.0,508.0,2597736.0,1.0,Hot track,2022,Murder In My Mind,Murder In My Mind,Kordhell
USRC11502934,548.0,65.5,1285237951.0,166761.0,75244498.0,1383536938.0,11277243.0,920079246.0,14808888629.0,124.0,654509.0,15422384.0,0.0,Hot track,2016,Unstoppable,Unstoppable,Sia
USUG12101243,550.0,65.5,1564979439.0,150597.0,73290053.0,500794182.0,7451635.0,392179677.0,2639611818.0,147.0,93825.0,3156314.0,0.0,Hot track,2021,traitor,SOUR,Olivia Rodrigo
USSM11607555,549.0,65.5,2396737761.0,381756.0,90317118.0,1334796210.0,12947143.0,181634476.0,1545294272.0,210.0,38443.0,8025643.0,1.0,Hot track,2016,goosebumps,Birds In The Trap Sing McKnight,Travis Scott
QZS632157305,559.0,65.4,447406866.9237458,59397.50949646643,23351766.968625717,402784101.12144524,2930658.9799206164,265180694.3,3101185585.4,52.57903967983562,100401.3,5.0,0.0,Well-known,2021,DIME QUE,DIME QUE,Ian G.
QZM5U2100064,552.0,65.3,811810737.0,117049.0,31186381.0,874107993.0,4127669.0,200383930.0,1748578220.0,108.0,43750.0,1744699.0,0.0,Well-known,2021,Qu M,Qu M,J Balvin
QZAKB2136210,551.0,65.3,241632869.0,58384.0,11312967.0,179211319.0,1646854.0,390407298.0,3549690741.0,38.0,211697.0,2325531.0,1.0,Well-known,2021,Hrs and Hrs,Public Displays of Affection,Muni Long
QM6MZ1917908,553.0,65.0,1165842896.0,62333.0,28686399.0,2104797932.0,35291841.0,287006154.0,2199922028.0,111.0,26812.0,3328531.0,0.0,Well-known,2019,Boy With Luv,MAP OF THE SOUL : PERSONA,BTS
ES64E2455101,626.0,64.9,846435891.0,1.0,42.0,402784101.12144524,2930658.9799206164,95130227.6,752156484.9,92.81127425979571,53572.9,4086051.9463680917,0.0,Well-known,2024,Broccoli,Broccoli - Single,ati2x06
AUUM72100371,554.0,64.9,533416336.0,51383.0,15263459.0,293168763.0,2744278.0,410346965.0,4418855338.0,49.0,31921.0,1409744.0,0.0,Well-known,2021,Angel Baby,Angel Baby,Troye Sivan
USUG12104403,555.0,64.7,559759920.0,159492.0,30567448.0,190901062.0,2026532.0,263361535.0,2410691959.0,102.0,3271.0,2092908.0,1.0,Well-known,2021,Way 2 Sexy,Certified Lover Boy,Drake
ING642402634,556.0,64.6,1319711.0,27.0,200816.0,105682742.0,819009.0,66371242.3,1146752654.3,7.602153244623086,112.2,2690.0,0.0,Well-known,2024,Bhauji Lenge Lenge,Bhauji Lenge Lenge,Khesari Lal Yadav
USUM72406641,557.0,64.5,8757910.0,1184.0,87529320.0,3466744.0,141011.0,3201272.0,25443365.0,51.0,220.0,57091.0,1.0,Hot track,2024,SORRY 4 THAT MUCH,SORRY 4 THAT MUCH,Feid
ITB002100115,558.0,64.4,1053626902.0,240281.0,35343056.0,286243073.0,5394802.0,226005917.0,1755214047.0,117.0,53353.0,6698043.0,1.0,Hot track,2021,I WANNA BE YOUR SLAVE,Teatro d'ira - Vol. I,Mne
USSM12203787,560.0,64.3,395167576.0,135307.0,21175776.0,117364602.0,803990.0,6266752.0,66661123.0,31.0,1129.0,1076988.0,1.0,Hot track,2022,PUFFIN ON ZOOTIEZ,I NEVER LIKED YOU,Future
USA2P2346470,559.0,64.3,573249007.0,27154.0,33077841.0,166687005.0,4539515.0,9786252.0,66859275.0,19.0,35801.6,1379108.0,1.0,Hot track,2023,3D,3D,Jung Kook
USAT21700684,562.0,64.2,2123458039.0,59071.0,11326598.0,243662429.0,2597999.0,2359976.0,17150790.0,210.0,37617.0,5943217.0,1.0,Least popular,2017,XO Tour Llif3,XO TOUR Llif3,Lil Uzi Vert
QMJMT2204481,563.0,64.2,378282960.0,66018.0,36625617.0,44883383.0,477531.0,120792885.0,1367774822.0,109.0,244607.0,5877217.0,0.0,Well-known,2022,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Lift Me Up,Rihanna
GBARL2300798,561.0,64.2,226519256.0,43558.0,87204848.0,51312470.0,504978.0,80070.0,2439093.0,89.0,133567.0,2178835.0,0.0,Hot track,2023,Desire,Desire,Calvin Harris
SGB502236207,564.0,64.1,142732.0,90.0,4986.0,195295.0,5143.0,319088576.0,5316677737.0,7.483483943979337,26922.1,21634.0,0.0,Least popular,2022,Cute,Cute,Aurel Surya Lie
GBUM72104705,565.0,64.0,2011121774.0,314601.0,173805568.0,545470329.0,2971579.0,57732873.0,943751388.0,441.0,657334.0,18802954.0,0.0,Hot track,2017,Cold Heart - PNAU Remix,Diamonds,Elton John
USSM11900950,566.0,63.9,770653954.0,81459.0,36880651.0,2296478541.0,10488884.0,24907115.0,353024939.0,194.0,27554.0,2990649.0,0.0,Well-known,2019,Con Altura,Con Altura,ROSAL
QM4TX2478220,568.0,63.8,32189908.0,1646.0,17870918.0,56484359.0,869830.0,2558230.0,19697730.0,26.0,642.0,58570.0,0.0,Well-known,2024,Danza Kuduro - Cover,IVE SWITCH,IVE
USUM71911618,570.0,63.8,1706325903.0,149957.0,78600154.0,1527773578.0,6954777.0,21045881.0,143346183.0,157.0,19418.0,3149000.0,0.0,Hot track,2019,LA CANCI,OASIS,J Balvin
QZ22B1859046,567.0,63.8,1432473324.0,235239.0,70280564.0,1652679786.0,14105895.0,34950153.0,481312317.0,182.0,112709.0,17057505.0,0.0,Hot track,2017,In My Mind,In My Mind,Dynoro
USRC11400498,569.0,63.8,1729264620.0,171065.0,77207881.0,3137616905.0,17150946.0,124140769.0,1176707701.0,216.0,244316.0,19192527.0,0.0,Hot track,2014,Chandelier,Todo Exitos 2014,Sia
USUM71809132,571.0,63.7,1736530084.0,174867.0,50426363.0,885823017.0,4489619.0,12574029.0,116720227.0,173.0,315236.0,8681998.0,0.0,Hot track,2018,Eastside,Eastside,benny blanco
USUM72000788,572.0,63.7,1456635235.0,241715.0,56568076.0,657464189.0,10293443.0,37734089.0,310162794.0,76.0,1087.0,3056826.0,1.0,Hot track,2020,Godzilla,Music To Be Murdered By,Eminem
USSM11401317,573.0,63.6,815661095.0,92401.0,43164406.0,2725121387.0,10672692.0,58123781.0,620379145.0,130.0,45010.0,16984011.0,1.0,Well-known,2014,All About That Bass,Los Nmeros 1 De 40,Meghan Trainor
INY092200126,574.0,63.5,218291402.0,10974.0,8344652.0,687030830.0,4823376.0,26417464.0,568124616.0,27.0,2038.0,267470.0,0.0,Well-known,2022,Besharam Rang,Besharam Rang,Vishal-Shekhar
QZVEM2364808,575.0,63.4,64754747.0,15452.0,1964606.0,45962989.0,688170.0,159289734.0,1354562740.0,2.0,152.0,375743.0,1.0,Well-known,2023,MR. TAKE YA B*TCH,MR. TAKE YA B*TCH,Lil Mabu
QM6P42332212,576.0,63.4,276505971.0,18698.0,9458603.0,356244269.0,3597189.0,13229231.0,193157167.0,20.0,26502.8,509690.0,0.0,Hot track,2023,Cheques,Still Rollin,Shubh
GBCEN2000163,577.0,63.3,979440925.0,257132.0,93789915.0,43045405.0,285558.0,21243042.0,269812694.0,286.0,238633.0,8389740.0,0.0,Hot track,2021,Friday  - Dopamine Re-Edit,Friday,Riton
USUM72305982,578.0,63.3,337650898.0,44292.0,44021764.0,226249916.0,862952.0,34797656.0,505139679.0,59.0,66673.0,1434689.0,0.0,Hot track,2023,VAGABUNDO,VAGABUNDO,Sebastian Yatra
USRC11502935,580.0,63.2,1779046979.0,161840.0,45579916.0,2306432379.0,13236478.0,56823958.0,925857941.0,196.0,10434.0,28940990.0,0.0,Well-known,2015,Cheap Thrills,Cheap Thrills,Sia
USUM71923046,579.0,63.2,792379282.0,96177.0,23338709.0,887226751.0,13188871.0,173359563.0,2580705782.0,171.0,157316.0,3298698.0,0.0,Well-known,2020,Yummy,Yummy,Justin Bieber
USRC12204025,582.0,63.1,119798692.0,16874.0,43909927.0,57621851.0,673949.0,14376748.0,138101105.0,55.0,306628.0,1507722.0,1.0,Well-known,2023,On My Mama,On My Mama,Victoria Mon
USUG12001905,583.0,63.1,901486450.0,157381.0,25837638.0,419337114.0,4349040.0,53221207.0,482804184.0,30.0,22361.0,1303125.0,1.0,Hot track,2020,Wishing Well,Legends Never Die,Juice WRLD
ZA41S2304411,581.0,63.1,447406866.9237458,3.0,710.0,355029539.0,2185177.0,66083083.0,622680005.6,52.57903967983562,6948.0,16.0,0.0,Well-known,2023,Jale 2,Jale 2,Shiva Choudhary
GBUM71704089,584.0,62.9,2061017397.0,157801.0,71564108.0,1988375859.0,11184649.0,16133167.0,118957400.0,174.0,43816.0,8024678.0,0.0,Hot track,2017,Too Good At Goodbyes,Too Good At Goodbyes,Sam Smith
JPU902303303,585.0,62.8,178413226.0,22972.0,6194085.0,270988549.0,1664863.0,88806278.0,729015072.0,20.0,600.0,1226411.4011901002,0.0,Hot track,2023,SPECIALZ,SPECIALZ,King Gnu
NGA3B2219002,586.0,62.8,85207310.0,31737.0,2778661.0,59927668.0,420475.0,92105584.0,1493815667.0,18.0,5714.0,2121596.0,1.0,Well-known,2022,Ta Ta Ta,Bayanni,Bayanni
ARP7V2300002,588.0,62.6,361219290.0,34991.0,12554230.0,319150330.0,1101883.0,63611915.0,947077415.0,13.0,17927.0,654350.0,0.0,Hot track,2023,Un Finde | CROSSOVER #2,Un Finde | CROSSOVER #2,Big One
USUM71702833,589.0,62.6,2043626431.0,185796.0,81455782.0,1683710842.0,12626585.0,82394327.0,544400947.0,190.0,314017.0,14902121.0,0.0,Hot track,2016,There's Nothing Holdin' Me Back,Illuminate,Shawn Mendes
FR2X42446102,587.0,62.6,34996527.0,983.0,2100536.0,170115238.0,1923890.0,5503.0,87900.0,1.0,2555.2,170779.0,0.0,Well-known,2024,Gulabi Sadi,Gulabi Sadi,Sanju Rathod
DEUM71906724,590.0,62.5,1128612961.0,184002.0,50489973.0,473684535.0,3364098.0,46664008.0,602190373.0,267.0,402599.0,15373934.0,0.0,Well-known,2019,Breaking Me,Breaking Me,Topic
QZANY1700215,591.0,62.4,447406866.9237458,59397.50949646643,23351766.968625717,928039252.0,1154421.0,61272246.5,543501637.3,52.57903967983562,2.0,2505943.2283492247,1.0,Well-known,2022,The 5th Letter,Underhanded,Hollywood Dots The Oncelor
QM24S2400638,592.0,62.4,233969547.0,19001.0,153692182.0,15918146.0,259139.0,569975.0,7383118.0,84.0,60552.5,1139490.0,0.0,Hot track,2024,Belong Together,Belong Together - Single,Mark Ambor
USCJY1431349,593.0,62.3,1409692678.0,162649.0,73697294.0,3622416832.0,14917829.0,269428239.0,2080409767.0,301.0,45933.0,10197326.0,0.0,Hot track,2014,Shake It Off,1989,Taylor Swift
QZPLS2390181,594.0,62.2,224798632.0,37906.0,25613376.0,96276929.0,1777074.0,222202542.0,2266242364.0,3.0,1.0,1340592.0,1.0,Well-known,2023,LOVELY BASTARDS,LOVELY BASTARDS,ZWE1HVNDXR
USUYG1313832,595.0,62.1,1099019265.0,107383.0,57705968.0,1230683305.0,4830196.0,113529720.0,973281040.0,104.0,31013.0,1948311.0,0.0,Hot track,2020,La Curiosidad,Platonicos,Jay Wheeler
USUM72023904,596.0,62.0,574357002.0,69491.0,28426363.0,1180418876.0,5566219.0,56713955.0,627030538.0,91.0,32815.0,1161001.0,0.0,Well-known,2021,EL MAKINON,EL MAKINON,KAROL G
USWB12201574,597.0,61.9,725214939.0,107667.0,48040727.0,204956968.0,2396003.0,233812388.0,2046007902.0,48.0,98191.0,3629083.0,0.0,Hot track,2022,In The Stars,In The Stars,Benson Boone
USRC12203632,598.0,61.9,469322271.0,68997.0,24096906.0,77831118.0,981474.0,44266733.0,419727783.0,64.0,278696.0,1516065.0,1.0,Hot track,2022,Shirt,Shirt,SZA
QZK6N2415960,599.0,61.8,34304595.0,1805.0,4615455.0,65487083.0,469277.0,81093977.9,776723759.9,6.0,523.0,163672.0,0.0,Hot track,2024,Tiryakinim,Tiryakinim,Bayhan
USSM12402040,600.0,61.7,68542565.0,13345.0,6655318.0,17365209.0,248471.0,6659050.5,64018998.2,12.0,608.0,194097.0,1.0,Well-known,2024,We Don't Trust You,WE DON'T TRUST YOU,Future
BRSME2300692,601.0,61.7,333339751.0,41237.0,24980357.0,164941550.0,1130932.0,124997599.0,1585272275.0,44.0,6589.0,1174062.0,0.0,Well-known,2023,T,T,DENNIS
QZYHM2362070,602.0,61.6,6921900.0,1554.0,91085.0,119888947.0,390939.0,18029920.0,497979360.0,1.0,5.0,33933.0,0.0,Well-known,2023,Ct,Ct,Tng Duy
USUG11800560,603.0,61.6,1780889877.0,229909.0,75001452.0,1366385062.0,10766000.0,89244170.0,742902070.0,121.0,3403.0,8331752.0,0.0,Hot track,2018,Call Out My Name,"My Dear Melancholy,",The Weeknd
DEUM71905792,604.0,61.6,932911098.0,180309.0,53903360.0,412062322.0,4053612.0,487782696.0,5676756004.0,265.0,223012.0,8835435.0,0.0,Well-known,2019,Lose Control,Get To Know,MEDUZA
USUM72401992,606.0,61.5,74533081.0,4192.0,13299713.0,4455957.0,101176.0,1777936.8,14846278.3,60.0,408.0,62349.0,0.0,Hot track,2024,THE GREATEST,HIT ME HARD AND SOFT,Billie Eilish
USSD11800257,605.0,61.5,341040837.0,36912.0,15902955.0,2922815312.0,10451653.0,3472949.0,24802266.0,23.0,5850.0,727415.0,0.0,Well-known,2018,X - Remix,X,Nicky Jam
QMCE31902418,609.0,61.4,484542375.0,97431.0,11914330.0,164470388.0,1490017.0,105210640.0,999433711.0,13.0,434.0,1457720.0,1.0,Well-known,2019,223's,223's,YNW Melly
INA092117769,608.0,61.4,43286859.0,3192.0,1364915.0,1427016787.0,19325402.0,12833177.4,196687355.7,4.0,1275.0,69519.0,0.0,Least popular,2021,Saami Saami,Saami Saami  - Single,Mounika Yadav
USUM71712163,607.0,61.4,935042457.0,92728.0,21057073.0,2463300079.0,11133796.0,13550452.0,139512356.0,92.0,81252.0,8719140.0,0.0,Well-known,2017,chame La Culpa,chame La Culpa,Luis Fonsi
USSM11701444,614.0,61.3,1596770801.0,281838.0,66110271.0,1296329209.0,14241982.0,235882300.0,2521784913.0,220.0,51.0,11357103.0,1.0,Hot track,2017,Mask Off,EPIC AF,Future
JPY932300068,613.0,61.3,7269751.0,133.0,4401335.0,27108087.0,190541.0,12776495.0,244825083.9,13.0,136.0,24786.0,0.0,Well-known,2024,BON,No.O -ring-,Number_i
DEUM71905868,611.0,61.3,1920784716.0,211573.0,106250249.0,814045992.0,8072383.0,104538556.0,1042158771.0,203.0,1048.0,12280979.0,0.0,Hot track,2019,Before You Go,Divinely Uninspired To a Hellish Extent,Lewis Capaldi
US23A1540104,610.0,61.3,428189728.0,95507.0,22395876.0,84966187.0,868089.0,1021159104.0,11653604916.0,100.0,22558.0,5024951.0,1.0,Well-known,2021,SAD GIRLZ LUV MONEY Remix,SAD GIRLZ LUV MONEY Remix,Amaarae
USSM12402034,612.0,61.3,69705399.0,13782.0,24255616.0,11537917.0,283398.0,3491948.6,43847207.8,7.0,188.0,189143.0,1.0,Well-known,2024,Young Metro,WE DON'T TRUST YOU,Future
USRE12300484,618.0,61.2,124486631.0,18.0,152.0,402784101.12144524,2930658.9799206164,22812729.0,336628845.9,20.02049907648976,24364.4,1227216.4961546473,0.0,Well-known,2023,You Raise Me Up,Closer,Josh Groban
KRA392300001,616.0,61.2,289304213.0,25925.0,7047731.0,336281559.0,3407011.0,257833478.0,1992738757.0,33.0,4473.0,689921.0,0.0,Hot track,2023,Queencard,I feel,(G)I-DLE
INW132418021,617.0,61.2,10371919.0,142.0,221118.0,130361314.0,1078319.0,96141782.5,1293354979.7,8.514845138566606,1202.9,15509.0,0.0,Well-known,2024,Maroon Color Sadiya,Maroon Color Sadiya  - Single,Kalpana
USSM12101640,615.0,61.2,923823292.0,218155.0,31818910.0,300905049.0,3235053.0,71450602.0,619442138.0,143.0,128393.0,2180167.0,1.0,Hot track,2021,RAPSTAR,RAPSTAR,Polo G
GBUM72304301,620.0,61.1,513353284.0,73253.0,71366345.0,91324061.0,1419414.0,19858700.0,152008937.0,70.0,30184.0,3754332.0,0.0,Hot track,2023,Say Yes To Heaven,Say Yes To Heaven,Lana Del Rey
QZN882241742,619.0,61.1,447406866.9237458,1.0,4.0,1067013260.0,2057980.0,69640121.1,788937130.2,52.57903967983562,9281.5,2505943.2283492247,0.0,Well-known,2022,Building Blocks,Darkly,Falls
INW272200083,621.0,61.0,467454503.0,25221.0,7852722.0,627711778.0,7180269.0,11756945.0,189880241.0,18.0,921.0,397715.0,0.0,Hot track,2022,Maan Meri Jaan,Champagne Talk,King
USWB12004547,622.0,61.0,571532926.0,95775.0,30817811.0,480128955.0,4921945.0,255722462.0,2362426981.0,143.0,202966.0,2977469.0,1.0,Well-known,2021,Best Friend,Best Friend,Saweetie
USUM72216070,623.0,61.0,427247328.0,42444.0,22820163.0,547409394.0,3332851.0,26378245.0,275273861.0,38.0,41880.0,1177588.0,0.0,Well-known,2022,GAT,GAT,KAROL G
USWB11700237,624.0,61.0,1116304877.0,120975.0,28691304.0,2024330020.0,12350722.0,108811158.0,816827324.0,5.0,1.0,637290.9852416178,1.0,Well-known,2017,Swalla,Swalla,Jason Derulo
QM4TW1811888,625.0,60.9,1176693861.0,132271.0,43704712.0,2570135916.0,11563688.0,18965802.0,254943718.0,84.0,18925.0,8825164.0,1.0,Well-known,2017,Te Bot - R,Flow La Movie Remixes,Nio Garcia
USSM11806660,626.0,60.9,2134271997.0,330314.0,97027433.0,271517371.0,2036075.0,262664925.0,2562546341.0,286.0,79741.0,10345810.0,1.0,Hot track,2018,SICKO MODE,ASTROWORLD,Travis Scott
USLD91756695,627.0,60.8,89787741.0,16536.0,54361056.0,402784101.12144524,2930658.9799206164,2486401.5,32448304.9,49.0,36850.0,585899.0,1.0,Well-known,2024,act ii: date @ 8,act ii: date @ 8,4batz
USAT22306213,630.0,60.6,470659154.0,53386.0,35912569.0,143805714.0,2019310.0,119653263.0,1220529181.0,68.0,4.0,1637333.0,1.0,Hot track,2023,Barbie World,Barbie World,Nicki Minaj
US6XF2200076,628.0,60.6,470340261.0,68177.0,14091711.0,123212252.0,623104.0,39713127.0,395041727.0,45.0,321811.0,1452588.0,0.0,Hot track,2022,The Kind of Love We Make,The Kind of Love We Make,Luke Combs
NL4TG2400001,629.0,60.6,111170278.0,12493.0,25123151.0,50014053.0,797138.0,3125018.0,34861500.0,27.0,9467.0,178197.0,0.0,Hot track,2024,Europapa,Europapa,Joost
USA2P2251723,632.0,60.5,675591495.0,53019.0,18823180.0,296668872.0,3652203.0,299538483.0,2441354214.0,43.0,13660.0,702234.0,0.0,Hot track,2023,OMG,NewJeans 'OMG',NewJeans
TCAFA2047032,631.0,60.5,2947162.0,2732.0,204717.0,12422083.0,154802.0,151549836.0,1846083524.0,7.766241535070044,100.4,1322093.0,0.0,Well-known,2020,Baila,Baila,Karl Wine
USSD12200965,635.0,60.4,396549329.0,56179.0,20926929.0,185441424.0,1023796.0,377165558.0,5233247603.0,43.0,36151.0,1071446.0,1.0,Well-known,2022,PUNTO 40,PUNTO 40 - Single,Rauw Alejandro
NLM5S1600003,637.0,60.4,1452194416.0,164935.0,69180262.0,1487688794.0,13819002.0,133502443.0,1030123230.0,154.0,25846.0,8395318.0,0.0,Hot track,2015,In The Name Of Love,Pacha 2017,Martin Garrix
MX3602300010,633.0,60.4,323657766.0,28785.0,11052463.0,373726087.0,2491193.0,53038445.0,623071891.0,9.0,2712.0,2690874.0,1.0,Well-known,2023,Shorty Party,Shorty Party,Cartel De Santa
KRA302300350,634.0,60.4,198043685.0,11991.0,12559068.0,203832651.0,2922155.0,64109374.0,442468610.0,26.0,2805.0,261344.0,0.0,Hot track,2023,Drama,Drama - The 4th Mini Album,aespa
UK4ZF2000305,636.0,60.4,1196521179.0,190615.0,90132900.0,362915972.0,1650951.0,24163311.0,269796885.0,383.0,411715.0,8953467.0,0.0,Hot track,2020,Head & Heart,Head & Heart,Joel Corry
QM6N21919851,638.0,60.0,1448173030.0,156477.0,70813159.0,1341625876.0,6392667.0,38376453.0,354361373.0,145.0,21249.0,3026321.0,1.0,Well-known,2019,Callaita,Callaita,Bad Bunny
AUUM72200172,639.0,59.9,459712644.0,86820.0,35269550.0,116599191.0,1422757.0,92382361.0,749847975.0,57.0,206210.0,2330861.0,0.0,Well-known,2022,How Do I Say Goodbye,How Do I Say Goodbye,Dean Lewis
USWB11201316,640.0,59.8,687919107.0,91.0,485893.0,402784101.12144524,2930658.9799206164,60435030.3,564836871.6,76.82876658754645,112604.1,3458343.8418497387,0.0,Well-known,2024,One Step Closer,Papercuts,Linkin Park
CLPP22200004,642.0,59.7,360068693.0,58995.0,18998905.0,149041400.0,1103249.0,450591101.0,4865262796.0,35.0,18457.0,1212308.0,0.0,Well-known,2022,ULTRA SOLO,ULTRA SOLO,Polim Westc
ES7002364101,641.0,59.7,16264949.0,4532.0,1638498.0,2287199.0,35193.0,156817500.0,1820623806.0,2.0,23676.0,235920.0,0.0,Least popular,2023,Hundred Miles,Hundred Miles   - Single,Yall
USSM12207342,643.0,59.7,1039482815.0,99333.0,60341587.0,14074005.0,277824.0,254036.0,6824133.0,133.0,366151.0,9224184.0,0.0,Hot track,2022,SNAP,SNAP,Rosa Linn
QZ93L2125871,644.0,59.6,53437.0,4.0,16.0,1498796051.0,11372639.0,73176.0,950474.0,7.474480745790598,280.7,734475.460322729,0.0,Well-known,2021,Lambiyan Raataan,Lambiyan Raataan - Single,Jubin Nautiyal
USUM71210283,647.0,59.6,477162323.0,103211.0,28183533.0,5849588091.0,31460015.0,64279161.0,578660460.0,93.0,13151.0,7977546.0,0.0,Well-known,2012,Gangnam Style,Hits For Kids 29,PSY
USB271700112,648.0,59.6,889098343.0,84086.0,32287923.0,2707034440.0,9483547.0,28701107.0,312894649.0,58.0,15053.0,3803337.0,0.0,Well-known,2017,Criminal,Criminal,NATTI NATASHA
USSD11600299,646.0,59.6,1006124005.0,96248.0,34837159.0,3290132416.0,13447183.0,27711123.0,270324375.0,114.0,20842.0,7404696.0,0.0,Hot track,2016,Chantaje,Chantaje,Shakira
USUG12001748,645.0,59.6,962634706.0,222576.0,40254416.0,645367972.0,5525087.0,28688641.0,232612189.0,170.0,1830.0,2255595.0,1.0,Well-known,2020,Laugh Now Cry Later,Laugh Now Cry Later,Drake
USUM71710836,650.0,59.5,1517935273.0,183827.0,31780671.0,1316530001.0,8403766.0,5079910.0,41586060.0,92.0,136508.0,6938949.0,1.0,Well-known,2018,Psycho,Psycho,Post Malone
FRPZ92324651,649.0,59.5,191488217.0,46669.0,12795882.0,205292316.0,1160425.0,12365265.0,143392887.0,35.0,18155.0,1457167.0,0.0,Hot track,2023,Casanova,Casanova,Soolking
USUM72310520,651.0,59.5,320174752.0,51073.0,31619869.0,104188558.0,465006.0,136034375.0,1510621389.0,48.0,29430.0,597203.0,1.0,Hot track,2023,Holanda,Holanda,Jhayco
